,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,churn,state_AK,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY,area_code_408,area_code_415,area_code_510
228,1,0,0,0,-1.921390329241573,0.8173957827467447,-0.10096812239111058,-0.12788489850296622,-0.24504284051300387,0.0646257964064344,-0.2790251077956004,1.4034681245153158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
229,1,0,0,0,-1.772741835195111,2.4311881698798796,-1.6876424644710752,-0.5060809666958904,0.47836868738596394,0.5427580988838117,0.08034657986350821,2.406271626035036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
230,0,0,0,0,0.0012390937549789996,-0.7963966043863904,-0.7404038397249638,0.8446192768502675,-1.346983656266082,-0.6791355630028192,-0.4387458578663157,0.9020663737554556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231,1,0,0,0,0.4586190754364018,-0.6402231475670548,-2.3350214826413733,1.3308713645268844,-0.17985168538257318,-1.1041420540938212,0.9588107052524422,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,1,1,0,0,-0.9314893688882082,-0.32787623392838344,-1.4255135368683778,0.08822714046441904,0.4047657703032201,-0.9978904313210707,0.7192295801463695,-1.1035406292839844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
233,0,0,0,0,1.0009410537158034,-1.2649169748443976,-0.4663599608675982,2.7355996178148887,1.5130154075205344,0.17087741917918492,-0.8380477330431038,-1.1035406292839844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,0,0,0,0,0.5370270722960745,-1.0566856990852833,-0.575580347368722,-2.0188652394675874,-0.20088109026335713,0.5427580988838117,-1.3571401707729285,-1.1035406292839844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
235,0,0,0,0,-1.3365973526631827,0.2968175933489592,-0.782106169116302,-0.39802494721219783,-0.032645851217085575,-0.20100326052544187,-0.39881567034863713,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
236,1,0,1,1,-2.158247819755167,0.036528498650066424,-2.0589917785748963,-1.1003890738561999,1.2186037391895594,0.3302548533383106,0.24006732993422356,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
237,0,0,0,0,0.37041007896927064,-0.379934052868162,-1.1157248042470083,-2.289005288176819,1.672838884614492,-1.7947776021166995,-0.11930435772488579,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,0,0,0,0,-0.16864489944097769,-0.8484544233261689,-0.06919491904532918,-0.12788489850296622,0.8842362015850944,-0.1478774491390666,-0.5186062329016738,-1.1035406292839844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
239,1,0,1,1,-0.6227578812532477,0.661222325927409,1.432088939042847,1.9792074814290401,0.5162216161713753,0.6490097216565621,0.5195786425579756,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,0,0,1,1,-0.5672188834776462,-0.11964495816926923,-1.7472172207444157,-1.1003890738561999,1.5845153841151995,-1.1041420540938212,1.3581125804292302,3.4090751275547557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
241,1,0,0,0,0.25769858348349134,-0.5361075096874975,-0.6728857826151781,0.46642320865734327,-0.25345460246531704,2.2959098746341953,1.5577635180176241,1.4034681245153158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
242,0,0,0,0,0.24299708407230267,-0.5881653286272762,0.536481769733631,-0.938305044630661,-0.6614250571525256,0.4365064761110612,-0.5585364204193525,1.9048698752751758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
243,0,0,1,1,-1.1944828583550262,-0.015529320289712127,0.47889283866940185,1.8171234522035011,0.6949715576580389,-2.2197840932077018,-0.39881567034863713,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,0,1,0,0,-0.7910083745146285,0.8173957827467447,1.33279767858728,-0.9923330543725073,-0.5373515683559003,-0.9978904313210707,0.16020695489886624,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
245,1,0,1,1,-0.42837138903864286,1.2859161532047516,0.21080643543937033,-0.39802494721219783,-0.6467044737359772,-0.7322613743891945,1.4379729554645875,1.9048698752751758,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
246,1,0,0,0,-0.8743168711780304,1.0776848774456373,-0.6669283069878438,0.8986472865921138,0.5835157117898836,-0.4135065060709429,-0.2790251077956004,-0.6021388785241245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
247,1,0,0,0,-1.754773335914769,0.8694536016865233,0.8740720552825596,-0.776221015405122,-0.2198075546560628,-0.25412907191181716,1.5976937055353029,1.9048698752751758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
248,0,1,0,0,-2.115776821456178,0.5050488691080735,-0.5021048146316025,1.3848993742687308,0.3753246034701225,-1.0510162427074459,-0.03944398268952775,-1.1035406292839844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
249,0,0,0,0,-0.6031558820383297,-1.1608013369648402,0.5841415747523033,1.2228153450431918,-0.7245132717948776,-1.0510162427074459,-0.7182571704900678,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
250,0,0,1,1,-0.444706388384408,0.45299105016829483,0.06782702038335373,0.250311169689958,0.57510394983757,-2.3791615273668274,-1.5168609208436432,2.406271626035036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,1,0,0,0,-0.941290368495667,-0.6922809665068332,-1.2467892680483568,0.6285072378828823,0.42158929420784746,-2.0604066590485757,1.957065393194412,-1.6049423800438445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
252,1,0,0,0,-0.7975423742529341,0.08858631758984498,0.10754352456558063,0.4123951989154969,-0.39224867467849156,-0.20100326052544187,0.3997880800049389,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
253,0,0,0,0,-0.38916739060880656,0.45299105016829483,0.30414022026760323,-1.478585142049124,0.7811921176692529,1.9240291949295683,0.7990899551817269,-1.6049423800438445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
254,1,0,0,0,1.1479560478276887,-2.410188991519526,-0.2240892853560143,0.6825352476247286,-1.2060866435648299,-0.7853871857755697,-0.8779779205607824,0.9020663737554556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
255,1,0,1,1,0.22992908459569042,-1.1608013369648402,1.0746404014028053,-0.5060809666958904,1.845280004636921,-0.8916388085483201,0.3598578924872602,0.9020663737554556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
256,1,0,1,1,0.5500950717726868,-0.379934052868162,-0.25586248870179573,0.8986472865921138,0.6003392356945111,0.011499985020059144,-0.8380477330431038,2.406271626035036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
257,1,0,0,0,-0.8792173709817596,-0.6402231475670548,-0.7026731607518482,-1.2084450933398927,1.2627654894392049,-0.09475163775269137,1.1983918303585148,0.9020663737554556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258,0,0,1,1,-1.5963238422608477,0.14064413652962354,-1.3838112074770397,0.034199130722572725,-1.1871601791721242,-0.5728839402300687,-2.3953250462325766,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259,1,1,0,0,-0.5247478851786571,1.129742696385416,-0.6053677255053922,-0.23594091798665887,-0.40066043663080464,-0.04162582636631611,-0.23909492027792176,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
260,1,0,0,0,0.23646308433399654,0.1927019554694021,0.3776157530047234,0.8986472865921138,0.9683538211082301,0.011499985020059144,1.6376238930529814,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261,1,0,0,0,-0.9380233686265143,1.025627058505859,-0.5140197658862705,-0.938305044630661,-0.06208701805018321,0.22400323056556015,-1.1175590456668554,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
262,1,0,0,0,0.011040093362438429,0.14064413652962354,0.5662691478703011,-0.23594091798665887,-0.013719386824380498,0.0646257964064344,0.9987408927701208,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
263,0,0,1,1,-0.6701293793559666,-0.5881653286272762,-0.22011763493779127,-1.154417083598046,0.7433391888838415,0.7552613444293127,-0.19916473276024307,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
264,0,0,0,0,0.4782210746513202,0.08858631758984498,0.5146376924334063,0.14225515020626536,-1.7107923607036446,0.011499985020059144,-0.2790251077956004,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
265,1,1,0,0,0.43738357628690744,-0.6922809665068332,0.04201129266490601,-0.8302490251469683,-0.011616446336301626,-0.04162582636631611,0.24006732993422356,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
266,1,0,1,1,-0.037964904674856866,-0.27581841498860493,-1.6379968342432918,-1.802753200500202,0.2176040668642429,0.3302548533383106,-1.5967212958790011,-1.1035406292839844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
267,1,0,1,1,0.009406593427861548,-0.8484544233261689,0.39747400509583686,0.250311169689958,1.0587802620956008,-2.1666582818213262,0.16020695489886624,0.9020663737554556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
268,1,1,0,0,0.20052608577331352,1.7544365236627586,0.2624378908762651,-0.5601089764377367,0.39635400835090645,0.7552613444293127,0.00048620482815090035,0.9020663737554556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
269,1,0,0,0,-0.32382739322574616,-0.22376059604882634,-0.6331692784329511,0.4123951989154969,-0.32916046003613975,1.020890401361189,0.9987408927701208,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
270,0,0,0,0,0.10251608969872289,-0.4319918718079406,0.09960022372913513,0.4123951989154969,-0.22191049514414107,-1.5291485451848232,-0.03944398268952775,0.9020663737554556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
271,0,0,1,1,0.31977158099739844,0.7132801448671876,-0.9131706329176507,-0.8842770348888146,-1.2565572152787114,-1.0510162427074459,0.6792993926286902,-1.6049423800438445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
272,0,0,1,1,0.481488074520473,-1.421090431663733,1.6386147607904267,-0.01982887901927359,0.7664715342527043,0.2771290419519354,-0.598466607937031,-1.1035406292839844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273,0,0,0,0,0.09434859002584034,0.3488754122887377,-0.48423238774960037,0.46642320865734327,1.630780074852924,-2.3260357159804523,-1.5168609208436432,0.4006646229955956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
274,1,0,1,1,-0.7289353770007209,-0.5881653286272762,-0.5994102498780585,0.4123951989154969,1.0146185118459548,0.11775160779280965,2.0369257682297697,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
275,1,0,0,0,0.23319608446484372,1.0776848774456373,-1.54664887462417,0.08822714046441904,-0.1966752092872006,-0.8385129971619449,-0.6783269829723884,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,1,0,0,0,0.22502858479196117,-0.6922809665068332,0.06782702038335373,-0.776221015405122,1.8095300163395873,-0.8385129971619449,1.5976937055353029,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277,1,0,0,0,0.25279808367976164,-0.6922809665068332,-1.4592725654232706,-2.0188652394675874,1.0798096669763848,-0.09475163775269137,1.4379729554645875,0.4006646229955956,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
278,0,0,0,0,1.8258585206769407,-0.32787623392838344,1.092512828284807,0.7365632573665749,2.2763828046929917,-0.5728839402300687,-2.0758835460911467,-0.6021388785241245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
279,1,0,1,1,0.6285030686323589,1.025627058505859,0.2683953665035994,-0.07385688876111991,2.007206422218957,-0.30725488329819245,-0.997768483113819,-1.1035406292839844,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280,1,0,0,0,-1.5130153455974458,0.45299105016829483,-1.5248047973239454,-1.1003890738561999,-1.6561159080136065,1.2865194582930652,-0.31895529531327976,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,0,0,0,0,-0.2454193963660739,0.557106688047852,-0.23600423661068226,0.6285072378828823,-1.2018807625886734,0.4365064761110612,-1.8363024209850736,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
282,0,0,1,1,-0.3172933934874405,-0.4319918718079406,-1.7035290661439664,0.8446192768502675,0.25755993613773254,-0.7322613743891945,-0.07937417020720641,0.4006646229955956,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
283,0,0,1,1,-0.3172933934874405,-0.7963966043863904,-1.439414313332157,0.6825352476247286,1.170236107963756,-1.5822743565711985,-0.2790251077956004,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
284,1,0,0,0,0.19725908590416022,0.7132801448671876,-0.5160055910953817,2.789627627556735,0.2722805195542816,0.4896322874974364,-0.39881567034863713,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,0,0,0,0,-1.738438336569004,-0.9525700612057261,0.8303839006821098,-1.802753200500202,-1.292307203576044,-0.7853871857755697,-0.15923454524256442,0.4006646229955956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
286,0,0,0,0,-0.5639518836084934,0.8173957827467447,-0.4286292818944825,-2.289005288176819,0.7685744747407826,-0.04162582636631611,0.5595088300756542,-1.6049423800438445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
287,1,0,0,0,0.381844578511306,1.4420896100240874,0.25449459003981967,0.8986472865921138,0.068295292210677,-0.46663231745731815,-1.5567911083613224,2.406271626035036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
288,0,0,0,0,-0.17354539924470738,-0.17170277710904777,-0.1188405492731128,-0.6681649959214294,1.763265325601863,0.7552613444293127,-1.5567911083613224,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
289,0,0,0,0,-0.3336283928332056,-1.1087435180250618,-1.8961541114277665,-1.0463610641143535,-0.1777487448944949,0.595883910270187,0.5595088300756542,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
290,1,0,0,0,-0.3548638919826999,0.3488754122887377,2.871812215648572,-1.7487251907583556,1.9588387909931537,-0.6791355630028192,0.2799975174519022,-0.6021388785241245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
291,1,0,0,0,-0.5574178838701873,0.24475977440918065,1.7200335943639924,0.7365632573665749,0.7832950581573311,-0.5728839402300687,-0.5585364204193525,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
292,1,0,0,0,-1.635527840690684,0.8173957827467447,0.9475475880196792,-1.2624731030817389,0.21550112637616464,-0.5197581288436934,-0.07937417020720641,2.9076733767948957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293,1,0,0,0,0.6840420664079604,0.40093323122851626,0.8661287544461141,0.7365632573665749,-0.6467044737359772,-1.5822743565711985,-0.5585364204193525,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
294,1,0,0,0,1.3064055414816111,0.5050488691080735,1.2434355441772695,0.9526752963339602,0.20919230491192983,0.2771290419519354,-0.7981175455254251,2.9076733767948957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
295,1,0,0,0,1.7033460255837023,-0.11964495816926923,0.17704740688447768,-0.6141369861795831,-1.4710571450627075,0.3833806647246859,0.3598578924872602,-0.6021388785241245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
296,1,0,0,0,0.0371760923156625,-0.015529320289712127,-0.3094797693478018,-0.9923330543725073,-0.4301016034639023,0.3833806647246859,0.3598578924872602,-1.1035406292839844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
